-0.397000 -0.093246   0.750000 0.673268   
-0.361000 -0.091572   0.750000 0.674001   
-0.325000 -0.089034   0.750000 0.675511   
-0.305000 -0.085190   0.750000 0.677974   
-0.281000 -0.079298   0.750000 0.681405   
-0.221000 -0.069344   0.750000 0.685950   
-0.159000 -0.052049   0.750000 0.693847   
-0.028000 -0.024578   0.750000 0.703528   
0.069000 0.014289   0.750000 0.722809   
0.157000 0.058371   0.750000 0.738350   
0.242000 0.101368   0.750000 0.750179   
0.327000 0.139276   0.750000 0.757139   
0.450000 0.172252   0.750000 0.758757   
0.588000 0.202986   0.750000 0.763720   
0.588000 0.333004   0.750000 0.693992   
0.588000 0.353049   0.750000 0.671440   
0.588000 0.382280   0.750000 0.637122   
0.586000 0.421570   0.612000 0.590844   
0.527000 0.454712   0.409000 0.512350   
0.551000 0.480879   0.207000 0.365507   
0.726000 0.506414   0.231000 0.265682   
0.750000 0.575662   0.195000 0.284938   
0.750000 0.617525   0.194000 0.248734   
0.750000 0.649723   0.137000 0.213195   
0.750000 0.674527   -0.029000 0.180189   
0.750000 0.690666   -0.230000 0.157115   
0.750000 0.693440   -0.260000 0.148457   
0.750000 0.702070   -0.283000 0.131426   
0.750000 0.707395   -0.282000 0.117109   
0.750000 0.712188   -0.287000 0.104885   
0.750000 0.714561   -0.308000 0.096086   
0.750000 0.713593   -0.327000 0.090041   
0.750000 0.712281   -0.345000 0.085863   
0.750000 0.710684   -0.363000 0.083619   
0.750000 0.708704   -0.380000 0.083101   
0.750000 0.706784   -0.357000 0.084719   
0.750000 0.711301   -0.322000 0.087375   
0.750000 0.717716   -0.289000 0.091488   
0.750000 0.723321   -0.259000 0.098125   
0.750000 0.727361   -0.231000 0.107690   
0.750000 0.729237   -0.175000 0.120997   
0.750000 0.733135   -0.112000 0.136309   
0.750000 0.734529   -0.146000 0.154623   
0.749000 0.715201   -0.172000 0.185284   
0.579000 0.692174   -0.167000 0.221575   
0.508000 0.677477   -0.096000 0.188154   
0.529000 0.656086   0.025000 0.192294   
0.556000 0.646571   0.149000 0.232452   
0.586000 0.632833   0.310000 0.285761   
0.615000 0.620357   0.392000 0.369524   
0.472000 0.603034   0.393000 0.445656   
0.373000 0.547563   0.383000 0.447635   
0.379000 0.496743   0.464000 0.452764   
0.402000 0.474363   0.599000 0.520589   
0.416000 0.459966   0.750000 0.597282   
0.430000 0.444479   0.750000 0.644629   
0.442000 0.429729   0.750000 0.669409   
0.450000 0.419843   0.750000 0.687727   
0.457000 0.412339   0.750000 0.700351   
0.463000 0.368570   0.750000 0.728458   
0.471000 0.365234   0.750000 0.729377   
0.411000 0.361376   0.750000 0.728438   
0.350000 0.315972   0.750000 0.724836   
0.307000 0.267967   0.750000 0.720301   
0.278000 0.229121   0.750000 0.715854   
0.231000 0.197536   0.750000 0.711796   
0.182000 0.161855   0.750000 0.706514   
0.140000 0.153258   0.750000 0.704097   
0.105000 0.130395   0.750000 0.699896   
0.080000 0.113215   0.750000 0.696011   
0.065000 0.101415   0.750000 0.692909   
0.058000 0.094973   0.723000 0.690662   
0.061000 0.086781   0.669000 0.687368   
0.075000 0.077168   0.625000 0.682271   
0.099000 0.073265   0.594000 0.677741   
0.129000 0.076040   0.572000 0.674356   
0.165000 0.083926   0.557000 0.671811   
0.206000 0.096352   0.552000 0.670302   
0.249000 0.113962   0.552000 0.670709   
0.282000 0.135639   0.548000 0.672201   
0.305000 0.155236   0.533000 0.672091   
0.333000 0.171619   0.517000 0.668377   
0.369000 0.189658   0.501000 0.663409   
0.425000 0.212280   0.505000 0.657182   
0.488000 0.249554   0.527000 0.656882   
0.541000 0.294473   0.546000 0.662423   
0.582000 0.335616   0.562000 0.666731   
0.577000 0.367954   0.576000 0.670180   
0.559000 0.370966   0.577000 0.675760   
0.540000 0.365245   0.576000 0.677222   
0.520000 0.359370   0.577000 0.677803   
0.499000 0.352525   0.578000 0.678751   
0.479000 0.345122   0.578000 0.679368   
0.458000 0.337572   0.578000 0.679204   
0.437000 0.329917   0.577000 0.678829   
0.416000 0.321862   0.574000 0.677714   
0.395000 0.313236   0.568000 0.675581   
0.373000 0.304829   0.563000 0.672310   
0.353000 0.296561   0.569000 0.668822   
0.332000 0.290905   0.573000 0.667240   
0.312000 0.285361   0.572000 0.664014   
0.292000 0.281570   0.571000 0.658666   
0.272000 0.279968   0.567000 0.651999   
0.253000 0.279486   0.563000 0.643231   
0.233000 0.282335   0.559000 0.632580   
0.215000 0.287971   0.555000 0.619587   
0.200000 0.297190   0.552000 0.604605   
0.209000 0.309816   0.563000 0.588177   
0.220000 0.327113   0.573000 0.579637   
0.230000 0.346319   0.556000 0.570198   
0.254000 0.360669   0.509000 0.557205   
0.328000 0.369764   0.483000 0.545653   
0.397000 0.386060   0.484000 0.542869   
0.460000 0.415504   0.524000 0.546835   
0.517000 0.450487   0.556000 0.566646   
0.571000 0.482423   0.579000 0.580866   
0.616000 0.511240   0.589000 0.590286   
0.664000 0.533963   0.594000 0.592980   
0.718000 0.555093   0.598000 0.593437   
0.750000 0.574117   0.563000 0.594259   
0.750000 0.582754   0.539000 0.575056   
0.750000 0.585880   0.557000 0.559069   
0.750000 0.592053   0.532000 0.564511   
0.750000 0.593636   0.501000 0.548694   
0.750000 0.593600   0.475000 0.530803   
0.750000 0.592573   0.454000 0.515769   
0.750000 0.590818   0.439000 0.504555   
0.736000 0.588518   0.430000 0.497526   
0.698000 0.585265   0.427000 0.493793   
0.670000 0.581339   0.430000 0.491528   
0.650000 0.577321   0.439000 0.493848   
0.637000 0.573042   0.452000 0.500800   
0.633000 0.568978   0.468000 0.510685   
0.630000 0.565075   0.483000 0.522841   
0.578000 0.562783   0.444000 0.541694   
0.588000 0.539990   0.522000 0.516618   
0.603000 0.548262   0.580000 0.556553   
0.594000 0.552831   0.578000 0.582090   
0.576000 0.542254   0.576000 0.579772   
0.555000 0.529580   0.555000 0.575534   
0.578000 0.511315   0.578000 0.563409   
0.582000 0.510675   0.611000 0.575796   
0.587000 0.509108   0.597000 0.587238   
0.584000 0.495263   0.595000 0.583553   
0.575000 0.486337   0.601000 0.582393   
0.584000 0.493824   0.587000 0.580269   
0.571000 0.499277   0.598000 0.575307   
0.560000 0.505884   0.608000 0.574568   
0.551000 0.501765   0.618000 0.564830   
0.542000 0.510096   0.631000 0.559984   
0.534000 0.519581   0.647000 0.554459   
0.525000 0.531755   0.576000 0.547346   
0.516000 0.523704   0.518000 0.528448   
0.498000 0.518846   0.498000 0.507538   
0.462000 0.521472   0.455000 0.492030   
0.477000 0.512527   0.441000 0.462722   
0.496000 0.522119   0.427000 0.459363   
0.555000 0.530561   0.402000 0.457806   
0.632000 0.539417   0.387000 0.464041   
0.715000 0.546675   0.385000 0.478845   
0.672000 0.549635   0.397000 0.498183   
0.633000 0.551875   0.426000 0.503116   
0.608000 0.554132   0.439000 0.516582   
0.594000 0.549601   0.432000 0.524499   
0.587000 0.538958   0.426000 0.525634   
0.560000 0.527637   0.422000 0.529256   
0.518000 0.512733   0.419000 0.529324   
0.483000 0.492860   0.418000 0.526728   
0.454000 0.472357   0.419000 0.525901   
0.430000 0.452897   0.422000 0.527352   
0.398000 0.434490   0.413000 0.530622   
0.362000 0.410239   0.412000 0.526458   
0.332000 0.386554   0.429000 0.523491   
0.308000 0.378203   0.442000 0.526862   
0.301000 0.367119   0.456000 0.529521   
0.297000 0.363463   0.463000 0.534966   
0.292000 0.361631   0.468000 0.538043   
0.285000 0.361155   0.470000 0.538287   
0.283000 0.362649   0.471000 0.535795   
0.299000 0.367281   0.468000 0.532366   
0.320000 0.377922   0.462000 0.532231   
0.346000 0.390501   0.453000 0.531093   
0.375000 0.405691   0.441000 0.529651   
0.403000 0.422044   0.455000 0.526994   
0.428000 0.442716   0.466000 0.535521   
0.451000 0.460322   0.475000 0.541735   
0.472000 0.476159   0.483000 0.546447   
0.489000 0.489931   0.486000 0.550601   
0.500000 0.501239   0.484000 0.551795   
0.509000 0.508980   0.481000 0.549625   
0.518000 0.516404   0.477000 0.547297   
0.523000 0.522112   0.473000 0.544971   
0.526000 0.526461   0.468000 0.542510   
0.526000 0.529231   0.464000 0.539940   
0.522000 0.530375   0.459000 0.537979   
0.516000 0.529404   0.454000 0.534920   
0.507000 0.527180   0.449000 0.532167   
0.498000 0.523434   0.444000 0.528724   
0.488000 0.519235   0.439000 0.525698   
0.477000 0.514303   0.434000 0.522072   
0.466000 0.509134   0.429000 0.518947   
0.457000 0.503121   0.425000 0.515065   
0.447000 0.498163   0.420000 0.512327   
0.437000 0.493194   0.415000 0.509348   
0.427000 0.487133   0.411000 0.505915   
0.419000 0.481412   0.406000 0.502680   
0.410000 0.477018   0.402000 0.499307   
0.403000 0.471734   0.398000 0.496201   
0.397000 0.467214   0.395000 0.493300   
0.391000 0.463630   0.391000 0.490482   
0.384000 0.460116   0.386000 0.487104   
0.380000 0.456445   0.381000 0.482867   
0.376000 0.454163   0.378000 0.478615   
0.375000 0.452546   0.376000 0.475567   
0.379000 0.451276   0.379000 0.473373   
0.383000 0.452084   0.382000 0.474820   
0.750000 0.424838   -0.000000 0.077111   
0.740000 0.555446   0.750000 0.372450   
0.730000 0.657305   0.750000 0.584843   
0.731000 0.656669   0.750000 0.582663   
0.729000 0.656235   0.750000 0.583835   
0.729000 0.656091   0.750000 0.583667   
0.729000 0.656178   0.750000 0.583909   
0.729000 0.656553   0.750000 0.583796   
0.729000 0.657120   0.750000 0.583919   
0.728000 0.658181   0.750000 0.582971   
0.728000 0.659079   0.750000 0.581948   
0.729000 0.660624   0.750000 0.580421   
0.729000 0.662023   0.750000 0.579010   
0.728000 0.664007   0.750000 0.577375   
0.728000 0.666075   0.750000 0.574911   
0.728000 0.668601   0.750000 0.572172   
0.727000 0.671349   0.750000 0.569168   
0.728000 0.674675   0.750000 0.565054   
0.726000 0.677710   0.750000 0.562018   
0.726000 0.681333   0.750000 0.557230   
0.725000 0.685736   0.750000 0.552480   
0.724000 0.689860   0.750000 0.547362   
0.723000 0.694430   0.750000 0.541674   
0.723000 0.699763   0.750000 0.534930   
0.722000 0.705052   0.750000 0.528570   
0.722000 0.711044   0.750000 0.520916   
0.721000 0.717332   0.750000 0.513552   
0.719000 0.724121   0.750000 0.504730   
0.719000 0.730987   0.750000 0.495428   
0.719000 0.738280   0.736000 0.486089   
0.713000 0.695613   0.700000 0.478778   
0.713000 0.696502   0.669000 0.456745   
0.713000 0.697441   0.640000 0.435706   
0.709000 0.698562   0.604000 0.413130   
0.703000 0.698004   0.566000 0.384971   
0.694000 0.696142   0.526000 0.354035   
0.674000 0.692556   0.484000 0.322094   
0.646000 0.687218   0.441000 0.287813   
0.613000 0.679758   0.396000 0.253401   
0.597000 0.669325   0.351000 0.220368   
0.598000 0.660248   0.305000 0.192700   
0.598000 0.653639   0.259000 0.170435   
0.596000 0.646922   0.213000 0.151933   
0.599000 0.640036   0.167000 0.136526   
0.623000 0.633926   0.155000 0.125848   
0.663000 0.635720   0.169000 0.127925   
0.710000 0.641019   0.190000 0.140688   
0.750000 0.653419   0.200000 0.160518   
0.750000 0.649660   0.170000 0.179469   
0.750000 0.638987   0.144000 0.183381   
0.750000 0.627797   0.121000 0.191594   
0.750000 0.615502   0.101000 0.204149   
0.750000 0.602986   0.081000 0.219542   
0.750000 0.588610   0.063000 0.238453   
0.750000 0.572607   0.049000 0.260981   
0.669000 0.557251   0.037000 0.284804   
0.523000 0.574159   0.025000 0.274773   
0.425000 0.575350   0.003000 0.241595   
0.444000 0.550119   0.070000 0.227673   
0.454000 0.546536   0.174000 0.270140   
0.456000 0.551165   0.296000 0.321820   
0.467000 0.556428   0.362000 0.392683   
0.489000 0.544668   0.334000 0.447364   
0.463000 0.512176   0.311000 0.453404   
0.421000 0.472176   0.378000 0.450534   
0.470000 0.445583   0.479000 0.492699   
0.489000 0.450440   0.561000 0.560610   
0.503000 0.442202   0.669000 0.604398   
0.512000 0.435368   0.651000 0.642494   
0.490000 0.405473   0.571000 0.641352   
0.462000 0.353099   0.502000 0.614344   
0.427000 0.304695   0.440000 0.583293   
0.382000 0.260562   0.378000 0.551534   
0.339000 0.219436   0.411000 0.519226   
0.286000 0.185949   0.464000 0.543042   
0.189000 0.145546   0.523000 0.576357   
0.076000 0.078188   0.587000 0.609632   
0.018000 0.012977   0.653000 0.633951   
0.088000 -0.015999   0.726000 0.647196   
0.155000 -0.002453   0.657000 0.656727   
0.081000 0.028323   0.567000 0.650174   
0.022000 -0.001629   0.508000 0.641714   
-0.028000 -0.022964   0.464000 0.633525   
-0.079000 -0.038173   0.435000 0.625599   
-0.118000 -0.051224   0.455000 0.620442   
-0.120000 -0.060550   0.451000 0.628044   
-0.118000 -0.061240   0.451000 0.626316   
-0.123000 -0.061199   0.456000 0.625268   
-0.135000 -0.062665   0.465000 0.626099   
-0.154000 -0.065442   0.480000 0.628454   
-0.159000 -0.069225   0.487000 0.632605   
-0.166000 -0.070438   0.496000 0.633714   
-0.178000 -0.072046   0.511000 0.635312   
-0.193000 -0.074105   0.532000 0.638268   
-0.215000 -0.076203   0.568000 0.642024   
-0.245000 -0.078067   0.634000 0.647367   
-0.285000 -0.078556   0.716000 0.653464   
-0.304000 -0.075409   0.750000 0.654492   
-0.268000 -0.068738   0.750000 0.649088   
-0.210000 -0.062024   0.750000 0.645153   
-0.179000 -0.053179   0.750000 0.642196   
-0.157000 -0.039340   0.750000 0.634811   
0.012000 -0.018951   0.594000 0.622896   
0.174000 -0.010167   0.402000 0.620106   
0.308000 0.039134   0.210000 0.541796   
0.486000 0.113155   0.100000 0.414463   
0.417000 0.205261   0.168000 0.359547   
0.310000 0.195746   0.315000 0.384117   
0.297000 0.191841   0.462000 0.458657   
0.247000 0.258389   0.539000 0.497583   
0.341000 0.270102   0.669000 0.533490   
0.413000 0.355137   0.750000 0.591858   
0.416000 0.411104   0.750000 0.611423   
0.418000 0.424687   0.695000 0.588346   
0.419000 0.428667   0.598000 0.543044   
0.418000 0.424371   0.524000 0.469703   
0.411000 0.427183   0.408000 0.394639   
0.395000 0.423496   0.256000 0.299115   
0.402000 0.419316   0.161000 0.212734   
0.473000 0.433339   0.125000 0.171966   
0.513000 0.461314   0.092000 0.168090   
0.492000 0.479961   0.015000 0.158409   
0.505000 0.489643   -0.057000 0.133502   
0.520000 0.498256   -0.122000 0.127024   
0.532000 0.503741   -0.181000 0.125873   
0.526000 0.506619   -0.206000 0.127481   
0.521000 0.511884   -0.228000 0.121536   
0.518000 0.514359   -0.249000 0.119641   
0.517000 0.514018   -0.267000 0.121709   
0.518000 0.510825   -0.259000 0.127455   
0.522000 0.507094   -0.241000 0.134530   
0.527000 0.500963   -0.221000 0.145105   
0.531000 0.491521   -0.193000 0.160432   
0.520000 0.480767   -0.135000 0.177817   
0.500000 0.475048   -0.072000 0.188376   
0.457000 0.469939   -0.003000 0.198950   
0.460000 0.468582   0.068000 0.202676   
0.472000 0.462968   0.140000 0.229519   
0.470000 0.461195   0.194000 0.262575   
0.474000 0.461699   0.263000 0.292532   
0.477000 0.469495   0.348000 0.330922   
0.481000 0.484970   0.455000 0.381617   
0.487000 0.507948   0.592000 0.453255   
0.495000 0.535531   0.750000 0.541025   
0.502000 0.559048   0.750000 0.607747   
0.508000 0.554468   0.750000 0.625856   
0.512000 0.551205   0.750000 0.641026   
0.517000 0.548614   0.750000 0.653340   
0.516000 0.564208   0.750000 0.669263   
0.490000 0.558747   0.750000 0.677613   
0.490000 0.546465   0.750000 0.681922   
0.526000 0.541455   0.750000 0.687863   
0.549000 0.549707   0.750000 0.694244   
0.553000 0.553943   0.750000 0.697802   
0.556000 0.553478   0.750000 0.700078   
0.559000 0.552506   0.750000 0.701778   
0.528000 0.551711   0.750000 0.702866   
0.465000 0.539099   0.750000 0.704484   
0.407000 0.510359   0.750000 0.706766   
0.357000 0.476993   0.750000 0.708530   
0.320000 0.443796   0.750000 0.709666   
0.316000 0.416119   0.750000 0.710148   
0.313000 0.407894   0.750000 0.710195   
0.310000 0.400882   0.750000 0.709873   
0.310000 0.394511   0.714000 0.709282   
0.311000 0.390995   0.667000 0.701535   
0.314000 0.388394   0.635000 0.688587   
0.348000 0.388424   0.596000 0.676764   
0.390000 0.407148   0.574000 0.658076   
0.434000 0.431570   0.581000 0.642620   
0.480000 0.456877   0.592000 0.639531   
0.518000 0.481781   0.601000 0.638007   
0.517000 0.500946   0.603000 0.636112   
0.515000 0.501799   0.607000 0.634228   
0.515000 0.502055   0.611000 0.633086   
0.515000 0.503447   0.615000 0.631384   
0.516000 0.503762   0.619000 0.629080   
0.518000 0.504797   0.622000 0.626309   
0.520000 0.506072   0.626000 0.622350   
0.517000 0.506958   0.622000 0.618050   
0.507000 0.505948   0.616000 0.609166   
0.498000 0.502418   0.612000 0.598335   
0.488000 0.499533   0.602000 0.586430   
0.496000 0.496200   0.604000 0.569852   
0.516000 0.500653   0.618000 0.558926   
0.535000 0.510052   0.629000 0.554246   
0.552000 0.518690   0.641000 0.547204   
0.569000 0.527237   0.647000 0.538840   
0.586000 0.535000   0.655000 0.527166   
0.602000 0.543405   0.665000 0.515084   
0.618000 0.552364   0.666000 0.502999   
0.634000 0.559555   0.618000 0.486247   
0.649000 0.553949   0.577000 0.447567   
0.664000 0.548943   0.548000 0.411459   
0.676000 0.546028   0.522000 0.383277   
0.691000 0.543569   0.500000 0.357983   
0.707000 0.540699   0.458000 0.339040   
0.693000 0.531177   0.426000 0.316718   
0.667000 0.528809   0.404000 0.293250   
0.646000 0.530724   0.391000 0.271887   
0.623000 0.533413   0.368000 0.256295   
0.599000 0.533094   0.347000 0.239637   
0.572000 0.532008   0.326000 0.225845   
0.545000 0.530188   0.314000 0.212652   
0.551000 0.529302   0.352000 0.201187   
0.569000 0.536085   0.413000 0.211209   
0.587000 0.547547   0.468000 0.233800   
0.606000 0.558902   0.515000 0.257893   
0.625000 0.569202   0.552000 0.281062   
0.637000 0.577895   0.575000 0.299461   
0.643000 0.583531   0.591000 0.309881   
0.647000 0.587925   0.605000 0.314737   
0.651000 0.592007   0.616000 0.317239   
0.657000 0.595510   0.624000 0.317384   
0.665000 0.598440   0.625000 0.315465   
0.666000 0.599867   0.572000 0.309550   
0.665000 0.588068   0.523000 0.276041   
0.656000 0.577973   0.492000 0.246871   
0.641000 0.573194   0.460000 0.226027   
0.623000 0.568425   0.428000 0.205959   
0.604000 0.563665   0.394000 0.188098   
0.558000 0.558367   0.325000 0.171932   
0.569000 0.547018   0.206000 0.145222   
0.679000 0.530228   0.142000 0.141536   
0.750000 0.505163   0.160000 0.188243   
0.750000 0.489331   0.176000 0.220496   
0.750000 0.488075   0.169000 0.225563   
0.750000 0.482753   0.178000 0.232395   
0.750000 0.480150   0.254000 0.238839   
0.750000 0.484852   0.274000 0.251329   
0.750000 0.483564   0.290000 0.261205   
0.750000 0.484412   0.299000 0.268180   
0.750000 0.485672   0.308000 0.273481   
0.750000 0.489623   0.313000 0.276172   
0.750000 0.495288   0.324000 0.276399   
0.633000 0.485540   0.534000 0.308637   
0.533000 0.493543   0.587000 0.445185   
0.434000 0.499843   0.536000 0.503760   
0.333000 0.478580   0.499000 0.491721   
0.244000 0.438065   0.506000 0.485585   
0.183000 0.381733   0.704000 0.502554   
0.108000 0.342986   0.750000 0.634387   
0.018000 0.253686   0.750000 0.655146   
-0.000000 0.163160   0.750000 0.655121   
-0.000000 0.126027   0.750000 0.649717   
-0.000000 0.100848   0.750000 0.643521   
0.044000 0.079650   0.706000 0.638208   
0.083000 0.080476   0.667000 0.611090   
0.111000 0.086678   0.639000 0.583315   
0.144000 0.090788   0.606000 0.560828   
0.172000 0.102129   0.578000 0.533553   
0.196000 0.112745   0.554000 0.509574   
0.216000 0.122984   0.534000 0.488929   
0.233000 0.132251   0.517000 0.471914   
0.249000 0.140793   0.501000 0.457827   
0.263000 0.150352   0.487000 0.445027   
0.278000 0.159995   0.472000 0.434245   
0.294000 0.170133   0.456000 0.423251   
0.311000 0.181108   0.439000 0.412244   
0.333000 0.193599   0.417000 0.401434   
0.358000 0.207533   0.392000 0.388986   
0.385000 0.221019   0.365000 0.376731   
0.397000 0.233254   0.353000 0.365463   
0.435000 0.239871   0.315000 0.361066   
0.473000 0.250783   0.277000 0.349269   
0.450000 0.259487   0.237000 0.340164   
0.422000 0.259145   0.195000 0.335437   
0.399000 0.258377   0.152000 0.331588   
0.469000 0.258180   0.107000 0.328214   
0.586000 0.268419   0.082000 0.322519   
0.737000 0.277523   0.113000 0.317903   
0.750000 0.282814   0.145000 0.316580   
0.750000 0.282478   0.178000 0.319389   
0.750000 0.281909   0.209000 0.322583   
0.750000 0.281489   0.237000 0.325698   
0.750000 0.281193   0.275000 0.328751   
0.750000 0.280917   0.306000 0.333236   
0.750000 0.280755   0.276000 0.337610   
0.750000 0.280707   0.278000 0.334432   
0.750000 0.280581   0.286000 0.335257   
0.750000 0.280463   0.294000 0.336823   
0.750000 0.280374   0.300000 0.338463   
0.750000 0.624436   -0.446000 0.025939   
0.750000 0.566671   -0.426000 0.091884   
0.750000 0.543116   -0.391000 0.119540   
0.750000 0.516625   -0.357000 0.150612   
0.750000 0.495199   -0.292000 0.282539   
0.750000 0.443415   -0.293000 0.292667   
0.750000 0.388867   -0.267000 0.317252   
0.750000 0.351128   -0.242000 0.340089   
0.750000 0.326816   -0.217000 0.358538   
0.750000 0.317736   -0.195000 0.367741   
0.693000 0.320326   -0.121000 0.368915   
0.602000 0.331930   -0.019000 0.359560   
0.511000 0.344478   0.059000 0.348818   
0.419000 0.352538   0.117000 0.342368   
0.332000 0.354178   0.160000 0.339597   
0.281000 0.347180   0.141000 0.340526   
0.205000 0.333060   0.266000 0.344726   
0.150000 0.316849   0.375000 0.363480   
0.081000 0.302256   0.538000 0.404258   
0.099000 0.293326   0.750000 0.490595   
0.106000 0.331211   0.750000 0.591374   
0.111000 0.328880   0.750000 0.606567   
0.115000 0.327074   0.750000 0.618329   
0.118000 0.325418   0.750000 0.626630   
0.121000 0.323852   0.750000 0.632550   
0.123000 0.322335   0.750000 0.636589   
0.125000 0.320323   0.750000 0.638780   
0.133000 0.318688   0.750000 0.639429   
0.141000 0.319648   0.750000 0.639837   
0.149000 0.320988   0.750000 0.638955   
0.158000 0.321926   0.750000 0.636736   
0.167000 0.324005   0.750000 0.633701   
0.176000 0.325825   0.750000 0.629282   
0.186000 0.328531   0.735000 0.623825   
0.196000 0.329166   0.715000 0.612202   
0.207000 0.329123   0.697000 0.596846   
0.218000 0.330280   0.682000 0.580128   
0.231000 0.332619   0.670000 0.562341   
0.244000 0.336844   0.658000 0.543862   
0.258000 0.341438   0.644000 0.522883   
0.273000 0.347512   0.632000 0.498487   
0.289000 0.355400   0.619000 0.472405   
0.306000 0.365256   0.565000 0.443557   
0.325000 0.369921   0.470000 0.393698   
0.345000 0.370512   0.378000 0.327390   
0.366000 0.376536   0.296000 0.277021   
0.388000 0.387559   0.243000 0.243987   
0.410000 0.402672   0.218000 0.223945   
0.433000 0.419345   0.202000 0.209526   
0.456000 0.434571   0.193000 0.198795   
0.473000 0.448234   0.172000 0.190417   
0.483000 0.458386   0.137000 0.182784   
0.481000 0.464989   0.113000 0.176499   
0.461000 0.471586   0.100000 0.168041   
0.443000 0.477911   0.097000 0.154428   
0.428000 0.482855   0.102000 0.143118   
0.416000 0.486592   0.112000 0.134102   
0.405000 0.489171   0.127000 0.127735   
0.396000 0.490817   0.144000 0.121655   
0.388000 0.491830   0.163000 0.117221   
0.380000 0.491991   0.183000 0.113931   
0.338000 0.491683   0.203000 0.110659   
0.330000 0.480139   0.222000 0.101467   
0.303000 0.476215   0.239000 0.099607   
0.264000 0.463108   0.252000 0.095903   
0.231000 0.440746   0.251000 0.093044   
0.244000 0.419487   0.234000 0.090378   
0.257000 0.422724   0.215000 0.086047   
0.271000 0.427231   0.192000 0.081899   
0.284000 0.433801   0.167000 0.077829   
0.299000 0.441397   0.139000 0.074125   
0.314000 0.451715   0.109000 0.070940   
0.332000 0.462351   0.076000 0.068164   
0.353000 0.476542   0.038000 0.065815   
0.380000 0.491518   -0.007000 0.063913   
0.418000 0.508859   -0.064000 0.062718   
0.479000 0.528245   -0.139000 0.063007   
0.601000 0.547639   -0.251000 0.067123   
0.750000 0.560566   -0.254000 0.077079   
0.750000 0.548448   0.024000 0.104866   
0.750000 0.509375   0.213000 0.175157   
0.750000 0.506341   0.281000 0.204907   
0.750000 0.505447   0.323000 0.222686   
0.750000 0.504506   0.324000 0.238566   
0.750000 0.501611   0.326000 0.246446   
0.750000 0.500995   0.328000 0.252295   
0.750000 0.502798   0.329000 0.255483   
0.750000 0.506986   0.328000 0.255706   
0.750000 0.499919   0.339000 0.274462   
0.750000 0.491496   0.364000 0.305802   
0.736000 0.493391   0.364000 0.333351   
0.628000 0.498582   0.363000 0.345584   
0.544000 0.490007   0.369000 0.363169   
0.477000 0.481615   0.374000 0.380972   
0.429000 0.471787   0.371000 0.396034   
0.393000 0.461699   0.362000 0.405043   
0.339000 0.450358   0.411000 0.408548   
0.315000 0.428742   0.435000 0.441980   
0.242000 0.414242   0.508000 0.459921   
0.193000 0.369712   0.570000 0.515850   
0.145000 0.333895   0.671000 0.563751   
0.103000 0.302459   0.750000 0.629582   
0.067000 0.275768   0.750000 0.667351   
0.039000 0.247494   0.750000 0.668309   
0.019000 0.224386   0.750000 0.668217   
0.008000 0.206723   0.750000 0.667654   
0.004000 0.194046   0.750000 0.666708   
0.015000 0.185525   0.743000 0.665604   
0.048000 0.182105   0.734000 0.661908   
0.081000 0.187622   0.717000 0.656887   
0.109000 0.195115   0.695000 0.647721   
0.129000 0.202479   0.669000 0.635211   
0.149000 0.207906   0.640000 0.619738   
0.161000 0.214811   0.612000 0.601106   
0.170000 0.218271   0.584000 0.582409   
0.199000 0.220942   0.567000 0.563228   
0.233000 0.237372   0.552000 0.548370   
0.269000 0.257240   0.536000 0.533812   
0.306000 0.279612   0.521000 0.518288   
0.343000 0.303400   0.506000 0.503440   
0.379000 0.326435   0.471000 0.488875   
0.415000 0.344661   0.454000 0.463823   
0.444000 0.364238   0.437000 0.450234   
0.448000 0.377566   0.401000 0.438208   
0.457000 0.372942   0.371000 0.420903   
0.483000 0.370743   0.350000 0.407070   
0.502000 0.376615   0.339000 0.396181   
0.513000 0.379787   0.337000 0.389475   
0.517000 0.380034   0.344000 0.386007   
0.513000 0.378958   0.362000 0.385679   
0.513000 0.376869   0.387000 0.389452   
0.524000 0.376764   0.418000 0.395537   
0.535000 0.380676   0.458000 0.403545   
0.538000 0.391434   0.478000 0.418473   
0.531000 0.402656   0.467000 0.428721   
0.525000 0.402563   0.460000 0.424142   
0.520000 0.403238   0.457000 0.421093   
0.516000 0.404753   0.458000 0.419627   
0.512000 0.406959   0.461000 0.419683   
0.510000 0.409382   0.465000 0.420588   
0.507000 0.412727   0.472000 0.421620   
0.494000 0.416906   0.449000 0.425675   
0.472000 0.411736   0.406000 0.415447   
0.458000 0.399336   0.364000 0.396387   
0.469000 0.390421   0.327000 0.377726   
0.475000 0.394076   0.294000 0.359012   
0.478000 0.397303   0.272000 0.342540   
0.485000 0.400875   0.265000 0.330908   
0.488000 0.407637   0.262000 0.325164   
0.485000 0.412836   0.265000 0.321621   
0.476000 0.415887   0.274000 0.322086   
0.461000 0.416409   0.289000 0.326300   
0.458000 0.414159   0.292000 0.334478   
0.457000 0.416125   0.293000 0.335662   
0.454000 0.418414   0.296000 0.335788   
0.439000 0.419434   0.311000 0.337519   
0.415000 0.415195   0.335000 0.347307   
0.391000 0.405954   0.359000 0.363050   
0.370000 0.395304   0.380000 0.379156   
0.360000 0.384553   0.390000 0.393793   
0.335000 0.378324   0.415000 0.401536   
0.309000 0.363591   0.441000 0.419440   
0.284000 0.347863   0.466000 0.438290   
